PROTEOME ; PRODIGAL ; ERROR PRODIGAL
ACOL01000024:14713-15081 ; ACOL01000024BRL01_0000:14713-15081(+); OK
ACOL01000070:3248-3616 ; ACOL01000070BRL01_0000:3248-3616(+); OK
ACOL01001441:c(198-566) ; ND ; ND
ACOL01002732:c(57-425) ; ACOL01002732BRL01_0027:57-425(-); OK
ACOL01000003:39589-39954 ; ACOL01000003BRL01_0000:39544-39954(+); error - start (39589/39544)
ACOL01000011:3910-4275 ; ACOL01000011BRL01_0000:3910-4275(+); OK
ACOL01000096:3700-4065 ; ND ; ND
ACOL01000227:c(1842-2207) ; ND ; ND
ACOL01000465:2037-2402 ; ACOL01000465BRL01_0004:2037-2402(+); OK
ACOL01001554:c(27-392) ; ACOL01001554BRL01_0015:27-392(-); OK
ACOL01000058:c(8533-8895) ; ACOL01000058BRL01_0000:8533-8895(-); OK
ACOL01000187:c(3089-3451) ; ACOL01000187BRL01_0001:3089-3451(-); OK
ACOL01000277:887-1249 ; ACOL01000277BRL01_0002:887-1249(+); OK
ACOL01000656:join(39..41,67..426) ; ND ; ND
ACOL01000155:c(7575-7934) ; ACOL01000155BRL01_0001:7575-7934(-); OK
ACOL01000172:c(6459-6818) ; ND ; ND
ACOL01000183:6909-7268 ; ACOL01000183BRL01_0001:6909-7268(+); OK
ACOL01000341:c(2238-2597) ; ACOL01000341BRL01_0003:2238-2546(-); error - start (2597/2546)
ACOL01000393:268-627 ; ACOL01000393BRL01_0003:268-627(+); OK
ACOL01002237:247-606 ; ND ; ND
ACOL01000005:c(14040-14396) ; ACOL01000005BRL01_0000:14040-14462(-); error - start (14396/14462)
ACOL01000020:c(10964-11320) ; ACOL01000020BRL01_0000:10964-11320(-); OK
ACOL01000051:c(1816-2172) ; ACOL01000051BRL01_0000:1816-2172(-); OK
ACOL01000230:3350-3706 ; ACOL01000230BRL01_0002:3350-3706(+); OK
ACOL01005041:160-517 ; ACOL01005041BRL01_0050:160-516(+); error - end (517/516)
ACOL01000005:22847-23200 ; ACOL01000005BRL01_0000:22847-23200(+); OK
ACOL01000016:c(3523-3876) ; ACOL01000016BRL01_0000:3523-3876(-); OK
ACOL01000024:4836-5189 ; ACOL01000024BRL01_0000:4836-5189(+); OK
ACOL01000055:c(10324-10677) ; ACOL01000055BRL01_0000:10324-10677(-); OK
ACOL01000263:459-812 ; ACOL01000263BRL01_0002:459-812(+); OK
ACOL01000010:c(15378-15728) ; ACOL01000010BRL01_0000:15378-15728(-); OK
ACOL01000039:c(2475-2825) ; ACOL01000039BRL01_0000:2475-2825(-); OK
ACOL01000137:3105-3455 ; ACOL01000137BRL01_0001:3105-3455(+); OK
ACOL01000269:c(4056-4406) ; ND ; ND
ACOL01000432:1662-2012 ; ND ; ND
ACOL01004254:202-552 ; ND ; ND
ACOL01000008:12005-12352 ; ACOL01000008BRL01_0000:12005-12352(+); OK
ACOL01000008:c(27411-27758) ; ND ; ND
ACOL01000016:c(3101-3448) ; ND ; ND
ACOL01000043:2278-2625 ; ACOL01000043BRL01_0000:2278-2625(+); OK
ACOL01000091:9843-10190 ; ACOL01000091BRL01_0000:9843-10190(+); OK
ACOL01000139:903-1250 ; ACOL01000139BRL01_0001:903-1250(+); OK
ACOL01000344:c(3068-3415) ; ND ; ND
ACOL01000001:c(1625-1969) ; ND ; ND
ACOL01000006:13014-13358 ; ACOL01000006BRL01_0000:13014-13358(+); OK
ACOL01000063:13768-14112 ; ACOL01000063BRL01_0000:13768-14112(+); OK
ACOL01000187:472-813 ; ACOL01000187BRL01_0001:472-813(+); OK
ACOL01000239:3154-3495 ; ACOL01000239BRL01_0002:3154-3495(+); OK
ACOL01000362:c(832-1173) ; ACOL01000362BRL01_0003:832-1173(-); OK
ACOL01000972:c(234-575) ; ACOL01000972BRL01_0009:234-575(-); OK
ACOL01000001:c(16537-16875) ; ACOL01000001BRL01_0000:16537-16875(-); OK
ACOL01000025:5707-6045 ; ND ; ND
ACOL01000028:3517-3855 ; ACOL01000028BRL01_0000:3517-3855(+); OK
ACOL01000060:c(7778-8116) ; ACOL01000060BRL01_0000:7778-8116(-); OK
ACOL01000119:8024-8362 ; ACOL01000119BRL01_0001:7994-8362(+); error - start (8024/7994)
ACOL01000174:c(2406-2744) ; ACOL01000174BRL01_0001:2406-2744(-); OK
ACOL01000184:4378-4716 ; ACOL01000184BRL01_0001:4378-4716(+); OK
ACOL01000186:5661-5999 ; ACOL01000186BRL01_0001:5661-5999(+); OK
ACOL01000012:c(25040-25375) ; ACOL01000012BRL01_0000:25040-25375(-); OK
ACOL01000018:21701-22036 ; ACOL01000018BRL01_0000:21701-22036(+); OK
ACOL01000092:c(9426-9761) ; ACOL01000092BRL01_0000:9426-9761(-); OK
ACOL01000250:1539-1874 ; ACOL01000250BRL01_0002:1539-1874(+); OK
ACOL01000294:703-1038 ; ACOL01000294BRL01_0002:715-1038(+); error - start (703/715)
ACOL01000294:c(3271-3606) ; ACOL01000294BRL01_0002:3271-3606(-); OK
ACOL01000787:821-1156 ; ND ; ND
ACOL01000005:c(3820-4152) ; ND ; ND
ACOL01000092:8633-8965 ; ND ; ND
ACOL01000131:c(1494-1826) ; ND ; ND
ACOL01000045:c(11139-11468) ; ACOL01000045BRL01_0000:11139-11468(-); OK
ACOL01000155:c(3646-3975) ; ACOL01000155BRL01_0001:3646-3975(-); OK
ACOL01000260:c(1446-1775) ; ACOL01000260BRL01_0002:1446-1775(-); OK
ACOL01000388:186-515 ; ACOL01000388BRL01_0003:186-515(+); OK
ACOL01000642:1522-1851 ; ACOL01000642BRL01_0006:1522-1851(+); OK
ACOL01004244:166-495 ; ACOL01004244BRL01_0042:166-495(+); OK
ACOL01000033:c(16073-16399) ; ND ; ND
ACOL01000048:c(2397-2723) ; ACOL01000048BRL01_0000:2397-2723(-); OK
ACOL01000059:c(4273-4599) ; ACOL01000059BRL01_0000:4273-4599(-); OK
ACOL01000069:c(5587-5913) ; ACOL01000069BRL01_0000:5587-5913(-); OK
ACOL01000209:252-578 ; ND ; ND
ACOL01000248:c(746-1072) ; ND ; ND
ACOL01000440:786-1112 ; ACOL01000440BRL01_0004:786-1112(+); OK
ACOL01000005:22347-22670 ; ND ; ND
ACOL01000045:9206-9529 ; ACOL01000045BRL01_0000:9206-9529(+); OK
ACOL01000049:c(7054-7377) ; ACOL01000049BRL01_0000:7054-7377(-); OK
ACOL01000084:c(133-456) ; ACOL01000084BRL01_0000:133-456(-); OK
ACOL01000092:c(8977-9300) ; ACOL01000092BRL01_0000:8977-9300(-); OK
ACOL01000163:7201-7524 ; ACOL01000163BRL01_0001:7201-7524(+); OK
ACOL01000235:1099-1422 ; ND ; ND
ACOL01000020:c(16994-17314) ; ACOL01000020BRL01_0000:16994-17287(-); error - start (17314/17287)
ACOL01000021:13846-14166 ; ND ; ND
ACOL01000039:c(14133-14453) ; ACOL01000039BRL01_0000:14133-14453(-); OK
ACOL01000149:507-827 ; ACOL01000149BRL01_0001:507-827(+); OK
ACOL01000543:c(926-1246) ; ACOL01000543BRL01_0005:926-1246(-); OK
ACOL01000018:c(12252-12569) ; ACOL01000018BRL01_0000:12252-12569(-); OK
ACOL01000052:c(14007-14324) ; ND ; ND
ACOL01000075:7879-8196 ; ACOL01000075BRL01_0000:7915-8196(+); error - start (7879/7915)
ACOL01000108:8450-8767 ; ACOL01000108BRL01_0001:8450-8767(+); OK
ACOL01000198:c(1800-2117) ; ACOL01000198BRL01_0001:1800-2117(-); OK
ACOL01000477:2185-2502 ; ACOL01000477BRL01_0004:2185-2502(+); OK
ACOL01001915:c(1-320) ; ND ; ND
ACOL01000082:c(9577-9891) ; ACOL01000082BRL01_0000:9577-9891(-); OK
ACOL01000090:44-358 ; ACOL01000090BRL01_0000:2-358(+); error - start (44/2)
ACOL01000104:4000-4314 ; ND ; ND
ACOL01000236:4066-4380 ; ACOL01000236BRL01_0002:4021-4380(+); error - start (4066/4021)
ACOL01000396:c(202-516) ; ACOL01000396BRL01_0003:202-516(-); OK
ACOL01000001:38713-39024 ; ACOL01000001BRL01_0000:38713-39024(+); OK
ACOL01000013:1983-2294 ; ACOL01000013BRL01_0000:1983-2294(+); OK
ACOL01000036:c(3288-3599) ; ACOL01000036BRL01_0000:3288-3599(-); OK
ACOL01000105:c(9818-10129) ; ACOL01000105BRL01_0001:9818-10129(-); OK
ACOL01000277:c(3271-3582) ; ACOL01000277BRL01_0002:3271-3582(-); OK
ACOL01001142:c(69-380) ; ACOL01001142BRL01_0011:69-380(-); OK
ACOL01004234:36-347 ; ACOL01004234BRL01_0042:36-347(+); OK
ACOL01000010:14456-14764 ; ACOL01000010BRL01_0000:14456-14764(+); OK
ACOL01000034:c(15335-15643) ; ACOL01000034BRL01_0000:15335-15643(-); OK
ACOL01000067:6772-7080 ; ND ; ND
ACOL01000480:428-736 ; ND ; ND
ACOL01000024:c(18379-18684) ; ACOL01000024BRL01_0000:18379-18771(-); error - start (18684/18771)
ACOL01000027:5194-5499 ; ACOL01000027BRL01_0000:5194-5499(+); OK
ACOL01000294:c(1738-2043) ; ACOL01000294BRL01_0002:1738-2043(-); OK
ACOL01001195:521-826 ; ND ; ND
ACOL01002037:c(374-679) ; ACOL01002037BRL01_0020:374-742(-); error - start (679/742)
ACOL01002190:c(100-405) ; ACOL01002190BRL01_0021:100-345(-); error - start (405/345)
ACOL01000132:c(1047-1349) ; ND ; ND
ACOL01000160:c(1208-1510) ; ACOL01000160BRL01_0001:1208-1510(-); OK
ACOL01000160:c(3838-4140) ; ND ; ND
ACOL01000184:c(2727-3029) ; ND ; ND
ACOL01000286:148-450 ; ND ; ND
ACOL01000323:c(123-425) ; ACOL01000323BRL01_0003:123-425(-); OK
ACOL01001683:c(217-519) ; ND ; ND
ACOL01001938:c(264-566) ; ND ; ND
ACOL01000001:c(56604-56903) ; ND ; ND
ACOL01000006:8510-8809 ; ACOL01000006BRL01_0000:8483-8809(+); error - start (8510/8483)
ACOL01000009:c(20166-20465) ; ACOL01000009BRL01_0000:20166-20465(-); OK
ACOL01000633:597-896 ; ACOL01000633BRL01_0006:597-896(+); OK
ACOL01000092:c(8239-8535) ; ACOL01000092BRL01_0000:8239-8535(-); OK
ACOL01000168:3583-3879 ; ACOL01000168BRL01_0001:3583-3879(+); OK
ACOL01000509:628-924 ; ND ; ND
ACOL01000988:c(111-407) ; ACOL01000988BRL01_0009:111-407(-); OK
ACOL01001111:c(508-804) ; ND ; ND
ACOL01001625:c(488-784) ; ACOL01001625BRL01_0016:488-844(-); error - start (784/844)
ACOL01000004:23021-23314 ; ACOL01000004BRL01_0000:23021-23314(+); OK
ACOL01000166:747-1040 ; ACOL01000166BRL01_0001:747-1040(+); OK
ACOL01000230:c(51-344) ; ACOL01000230BRL01_0002:51-368(-); error - start (344/368)
ACOL01000302:4105-4398 ; ACOL01000302BRL01_0003:4105-4398(+); OK
ACOL01000001:31974-32264 ; ACOL01000001BRL01_0000:31974-32264(+); OK
ACOL01000068:c(14090-14380) ; ACOL01000068BRL01_0000:14090-14380(-); OK
ACOL01000148:c(3429-3719) ; ND ; ND
ACOL01001133:625-915 ; ACOL01001133BRL01_0011:625-915(+); OK
ACOL01000001:c(33812-34099) ; ACOL01000001BRL01_0000:33812-34099(-); OK
ACOL01000016:21965-22252 ; ACOL01000016BRL01_0000:21965-22252(+); OK
ACOL01000018:c(7884-8171) ; ACOL01000018BRL01_0000:7884-8171(-); OK
ACOL01000086:1242-1529 ; ACOL01000086BRL01_0000:1242-1529(+); OK
ACOL01000101:3811-4098 ; ACOL01000101BRL01_0001:3811-4098(+); OK
ACOL01000117:c(9638-9925) ; ND ; ND
ACOL01000199:6436-6723 ; ND ; ND
ACOL01000274:3411-3698 ; ACOL01000274BRL01_0002:3411-3698(+); OK
ACOL01000659:1201-1488 ; ACOL01000659BRL01_0006:1204-1488(+); error - start (1201/1204)
ACOL01005010:77-364 ; ND ; ND
ACOL01000008:c(18881-19165) ; ACOL01000008BRL01_0000:18881-19165(-); OK
ACOL01000102:c(5399-5683) ; ND ; ND
ACOL01000187:c(103-387) ; ACOL01000187BRL01_0001:103-387(-); OK
ACOL01000388:1861-2145 ; ACOL01000388BRL01_0003:1861-2145(+); OK
ACOL01000003:c(33711-33992) ; ACOL01000003BRL01_0000:33711-33992(-); OK
ACOL01000010:c(10685-10966) ; ACOL01000010BRL01_0000:10685-10966(-); OK
ACOL01000015:24706-24987 ; ND ; ND
ACOL01000081:5709-5990 ; ACOL01000081BRL01_0000:5709-5990(+); OK
ACOL01000348:c(3003-3284) ; ACOL01000348BRL01_0003:3003-3284(-); OK
ACOL01000003:c(16677-16955) ; ND ; ND
ACOL01000015:21125-21403 ; ACOL01000015BRL01_0000:21125-21403(+); OK
ACOL01000145:c(4223-4501) ; ACOL01000145BRL01_0001:4223-4501(-); OK
ACOL01000177:4946-5224 ; ND ; ND
ACOL01000248:3846-4124 ; ACOL01000248BRL01_0002:3846-4124(+); OK
ACOL01000396:868-1146 ; ACOL01000396BRL01_0003:868-1146(+); OK
ACOL01000458:1530-1808 ; ND ; ND
ACOL01000479:c(822-1100) ; ND ; ND
ACOL01000862:322-600 ; ND ; ND
ACOL01000013:7584-7859 ; ND ; ND
ACOL01000053:7480-7755 ; ACOL01000053BRL01_0000:7480-7755(+); OK
ACOL01000091:2753-3028 ; ND ; ND
ACOL01000119:8861-9136 ; ACOL01000119BRL01_0001:8861-9136(+); OK
ACOL01000127:c(5479-5754) ; ND ; ND
ACOL01000223:262-537 ; ND ; ND
ACOL01000265:c(469-744) ; ACOL01000265BRL01_0002:469-744(-); OK
ACOL01001038:589-864 ; ND ; ND
ACOL01000010:20434-20706 ; ACOL01000010BRL01_0000:20392-20706(+); error - start (20434/20392)
ACOL01000014:22078-22350 ; ACOL01000014BRL01_0000:22078-22350(+); OK
ACOL01000032:c(17463-17735) ; ACOL01000032BRL01_0000:17463-17735(-); OK
ACOL01000184:3741-4013 ; ND ; ND
ACOL01000022:c(8087-8356) ; ND ; ND
ACOL01000023:4232-4501 ; ND ; ND
ACOL01000029:10685-10954 ; ACOL01000029BRL01_0000:10685-10954(+); OK
ACOL01000037:c(6098-6367) ; ND ; ND
ACOL01000070:c(8472-8741) ; ND ; ND
ACOL01000108:6399-6668 ; ACOL01000108BRL01_0001:6399-6668(+); OK
ACOL01000139:4070-4339 ; ACOL01000139BRL01_0001:4091-4339(+); error - start (4070/4091)
ACOL01000625:1636-1905 ; ACOL01000625BRL01_0006:1636-1905(+); OK
ACOL01000658:c(156-425) ; ND ; ND
ACOL01000006:c(15182-15448) ; ND ; ND
ACOL01000023:c(9273-9539) ; ACOL01000023BRL01_0000:9273-9539(-); OK
ACOL01000040:4550-4816 ; ACOL01000040BRL01_0000:4550-4816(+); OK
ACOL01000040:4820-5086 ; ACOL01000040BRL01_0000:4820-5086(+); OK
ACOL01000044:c(4534-4800) ; ACOL01000044BRL01_0000:4534-4800(-); OK
ACOL01000055:7964-8230 ; ND ; ND
ACOL01000062:5197-5463 ; ND ; ND
ACOL01002537:24-290 ; ND ; ND
ACOL01000016:c(1768-2031) ; ND ; ND
ACOL01000018:c(11718-11981) ; ND ; ND
ACOL01000057:2779-3042 ; ACOL01000057BRL01_0000:2779-3042(+); OK
ACOL01000069:c(11265-11528) ; ACOL01000069BRL01_0000:11265-11528(-); OK
ACOL01000109:c(996-1259) ; ND ; ND
ACOL01000007:11706-11966 ; ND ; ND
ACOL01000019:c(11173-11433) ; ND ; ND
ACOL01000020:10433-10693 ; ACOL01000020BRL01_0000:10433-10693(+); OK
ACOL01000488:2417-2677 ; ACOL01000488BRL01_0004:2417-2677(+); OK
ACOL01000003:c(5803-6060) ; ACOL01000003BRL01_0000:5803-6060(-); OK
ACOL01000214:c(4593-4850) ; ACOL01000214BRL01_0002:4593-4850(-); OK
ACOL01000481:605-862 ; ND ; ND
ACOL01003501:43-300 ; ND ; ND
ACOL01000006:c(32873-33127) ; ACOL01000006BRL01_0000:32873-33127(-); OK
ACOL01000060:c(7514-7768) ; ACOL01000060BRL01_0000:7514-7768(-); OK
ACOL01000079:978-1232 ; ACOL01000079BRL01_0000:978-1232(+); OK
ACOL01000249:1232-1486 ; ND ; ND
ACOL01000019:1524-1775 ; ACOL01000019BRL01_0000:1524-1775(+); OK
ACOL01000050:9126-9377 ; ACOL01000050BRL01_0000:9126-9377(+); OK
ACOL01000050:14494-14745 ; ACOL01000050BRL01_0000:14494-14745(+); OK
ACOL01000106:c(8600-8851) ; ND ; ND
ACOL01000111:c(1477-1728) ; ACOL01000111BRL01_0001:1477-1749(-); error - start (1728/1749)
ACOL01000145:7319-7570 ; ACOL01000145BRL01_0001:7319-7570(+); OK
ACOL01000392:3178-3429 ; ACOL01000392BRL01_0003:3178-3429(+); OK
ACOL01000004:2570-2818 ; ACOL01000004BRL01_0000:2570-2818(+); OK
ACOL01000038:c(13221-13469) ; ACOL01000038BRL01_0000:13221-13469(-); OK
ACOL01000044:c(8832-9080) ; ACOL01000044BRL01_0000:8832-9080(-); OK
ACOL01000053:1729-1977 ; ND ; ND
ACOL01000067:5800-6048 ; ND ; ND
ACOL01000109:c(5198-5446) ; ND ; ND
ACOL01000034:c(9444-9689) ; ACOL01000034BRL01_0000:9444-9689(-); OK
ACOL01000038:6418-6663 ; ND ; ND
ACOL01000380:412-657 ; ND ; ND
ACOL01000480:1531-1776 ; ND ; ND
ACOL01003900:c(220-465) ; ND ; ND
ACOL01000002:c(19972-20214) ; ND ; ND
ACOL01000019:7441-7683 ; ND ; ND
ACOL01000060:c(2617-2859) ; ND ; ND
ACOL01000390:c(2568-2810) ; ACOL01000390BRL01_0003:2568-2810(-); OK
ACOL01000446:c(1426-1668) ; ND ; ND
ACOL01000019:1799-2038 ; ND ; ND
ACOL01000115:c(797-1036) ; ND ; ND
ACOL01000124:c(9219-9458) ; ND ; ND
ACOL01002923:351-590 ; ND ; ND
ACOL01004567:163-402 ; ND ; ND
ACOL01000008:c(23568-23804) ; ND ; ND
ACOL01000068:c(join(13792..14008,14031..14050)) ; ND ; ND
ACOL01000124:7202-7438 ; ND ; ND
ACOL01000522:c(1827-2063) ; ND ; ND
ACOL01000625:c(1376-1612) ; ND ; ND
ACOL01000001:c(56352-56585) ; ND ; ND
ACOL01000003:c(22531-22764) ; ND ; ND
ACOL01000011:965-1198 ; ND ; ND
ACOL01000028:c(3924-4157) ; ND ; ND
ACOL01000070:6105-6338 ; ND ; ND
ACOL01000077:6019-6252 ; ND ; ND
ACOL01000115:join(2856..2858,2886..3116) ; ACOL01000115BRL01_0001:2856-3116(+); error (2568/2856)(2810/3116)
ACOL01000718:c(576-809) ; ND ; ND
ACOL01004108:c(86-319) ; ND ; ND
ACOL01000026:6216-6446 ; ND ; ND
ACOL01000114:8048-8278 ; ND ; ND
ACOL01000211:c(653-883) ; ND ; ND
ACOL01000069:c(9242-9469) ; ND ; ND
ACOL01000346:c(1810-2037) ; ND ; ND
ACOL01000348:1205-1432 ; ND ; ND
ACOL01000600:1698-1925 ; ND ; ND
ACOL01000011:13506-13730 ; ND ; ND
ACOL01000040:3099-3323 ; ND ; ND
ACOL01000124:c(7452-7676) ; ND ; ND
ACOL01000864:c(1091-1315) ; ND ; ND
ACOL01000006:8828-9049 ; ND ; ND
ACOL01000016:c(11216-11437) ; ND ; ND
ACOL01000038:c(13476-13697) ; ND ; ND
ACOL01000158:1195-1416 ; ND ; ND
ACOL01001080:c(817-1038) ; ND ; ND
ACOL01000048:c(10416-10631) ; ND ; ND
ACOL01000150:5969-6184 ; ND ; ND
ACOL01000277:c(3602-3817) ; ND ; ND
ACOL01000467:2508-2723 ; ND ; ND
ACOL01001655:430-645 ; ND ; ND
ACOL01003339:251-466 ; ND ; ND
ACOL01000124:7844-8056 ; ND ; ND
ACOL01000467:c(2005-2217) ; ND ; ND
ACOL01000008:16509-16718 ; ND ; ND
ACOL01000024:c(18124-18333) ; ND ; ND
ACOL01000006:c(31649-31855) ; ND ; ND
ACOL01000020:c(18977-19183) ; ND ; ND
ACOL01000095:c(1955-2161) ; ND ; ND
ACOL01000108:6462-6668 ; ND ; ND
ACOL01000186:4892-5098 ; ND ; ND
ACOL01001071:930-1136 ; ND ; ND
ACOL01001534:c(354-560) ; ND ; ND
ACOL01001845:c(364-570) ; ND ; ND
ACOL01002240:c(42-248) ; ND ; ND
ACOL01000001:c(35382-35585) ; ND ; ND
ACOL01000028:4730-4933 ; ND ; ND
ACOL01000031:14329-14532 ; ND ; ND
ACOL01000050:7369-7572 ; ND ; ND
ACOL01000054:c(13876-14079) ; ND ; ND
ACOL01000066:12528-12731 ; ND ; ND
ACOL01000294:c(3634-3837) ; ND ; ND
ACOL01001192:c(25-228) ; ND ; ND
ACOL01002757:55-258 ; ND ; ND
ACOL01003069:c(31-234) ; ND ; ND
ACOL01000124:c(9442-9642) ; ND ; ND
ACOL01001904:83-283 ; ND ; ND
ACOL01000044:4192-4389 ; ND ; ND
ACOL01001723:c(16-213) ; ND ; ND
ACOL01002018:170-367 ; ND ; ND
ACOL01003285:376-573 ; ND ; ND
ACOL01004452:c(189-386) ; ND ; ND
ACOL01005399:87-284 ; ND ; ND
ACOL01000030:c(12309-12503) ; ND ; ND
ACOL01000036:c(17994-18188) ; ND ; ND
ACOL01000047:c(3535-3729) ; ND ; ND
ACOL01000128:c(6472-6666) ; ND ; ND
ACOL01001408:c(171-365) ; ND ; ND
ACOL01000047:12416-12607 ; ND ; ND
ACOL01000119:8477-8668 ; ND ; ND
ACOL01000406:3022-3213 ; ND ; ND
ACOL01005319:c(103-294) ; ND ; ND
ACOL01000067:2561-2746 ; ND ; ND
ACOL01001143:c(136-318) ; ND ; ND
ACOL01001398:385-567 ; ND ; ND
ACOL01001424:683-865 ; ND ; ND
ACOL01000236:3536-3706 ; ND ; ND
ACOL01000988:c(497-664) ; ND ; ND
ACOL01000060:10317-10478 ; ND ; ND
ACOL01000086:3449-3607 ; ND ; ND
ACOL01000552:76-213 ; ND ; ND
ACOL01000152:274-408 ; ND ; ND
ND ; ACOL01000004BRL01_0000:34519-38292(+) ; ND
ND ; ACOL01000173BRL01_0001:2409-6098(+) ; ND
ND ; ACOL01000402BRL01_0004:2-3373(-) ; ND
ND ; ACOL01000009BRL01_0000:8719-11892(+) ; ND
ND ; ACOL01000187BRL01_0001:4024-7161(-) ; ND
ND ; ACOL01000100BRL01_0001:5234-8323(+) ; ND
ND ; ACOL01000004BRL01_0000:31973-34522(+) ; ND
ND ; ACOL01000056BRL01_0000:9450-11981(+) ; ND
ND ; ACOL01000053BRL01_0000:13563-16067(+) ; ND
ND ; ACOL01000024BRL01_0000:5208-7529(-) ; ND
ND ; ACOL01000283BRL01_0002:40-2280(+) ; ND
ND ; ACOL01000071BRL01_0000:10999-13239(+) ; ND
ND ; ACOL01000131BRL01_0001:7013-9229(-) ; ND
ND ; ACOL01000001BRL01_0000:8981-11122(-) ; ND
ND ; ACOL01000374BRL01_0003:2-2017(+) ; ND
ND ; ACOL01000007BRL01_0000:26558-28567(-) ; ND
ND ; ACOL01000030BRL01_0000:5707-7683(+) ; ND
ND ; ACOL01000185BRL01_0001:5399-7345(-) ; ND
ND ; ACOL01000194BRL01_0001:191-2122(-) ; ND
ND ; ACOL01000007BRL01_0000:14877-16805(-) ; ND
ND ; ACOL01000668BRL01_0006:1-1923(-) ; ND
ND ; ACOL01000221BRL01_0002:3-1910(+) ; ND
ND ; ACOL01000198BRL01_0001:3682-5589(+) ; ND
ND ; ACOL01000599BRL01_0005:2-1888(-) ; ND
ND ; ACOL01000679BRL01_0006:2-1876(+) ; ND
ND ; ACOL01000093BRL01_0000:6696-8567(+) ; ND
ND ; ACOL01000035BRL01_0000:2137-3942(+) ; ND
ND ; ACOL01000071BRL01_0000:9249-11006(+) ; ND
ND ; ACOL01000012BRL01_0000:23054-24793(-) ; ND
ND ; ACOL01000457BRL01_0004:2-1693(+) ; ND
ND ; ACOL01000005BRL01_0000:4666-6357(-) ; ND
ND ; ACOL01000382BRL01_0003:1219-2895(+) ; ND
ND ; ACOL01000346BRL01_0003:2320-3996(-) ; ND
ND ; ACOL01000150BRL01_0001:6317-7987(+) ; ND
ND ; ACOL01000102BRL01_0001:2847-4514(-) ; ND
ND ; ACOL01000181BRL01_0001:2321-3982(+) ; ND
ND ; ACOL01000031BRL01_0000:15618-17252(+) ; ND
ND ; ACOL01000493BRL01_0004:539-2155(+) ; ND
ND ; ACOL01000062BRL01_0000:11682-13283(+) ; ND
ND ; ACOL01000006BRL01_0000:26480-28078(-) ; ND
ND ; ACOL01000423BRL01_0004:254-1849(+) ; ND
ND ; ACOL01000015BRL01_0000:16227-17816(-) ; ND
ND ; ACOL01000784BRL01_0007:2-1573(+) ; ND
ND ; ACOL01000564BRL01_0005:140-1711(-) ; ND
ND ; ACOL01000001BRL01_0000:45138-46706(-) ; ND
ND ; ACOL01000121BRL01_0001:1360-2907(-) ; ND
ND ; ACOL01000027BRL01_0000:6937-8481(+) ; ND
ND ; ACOL01000249BRL01_0002:1832-3340(-) ; ND
ND ; ACOL01000058BRL01_0000:13967-15460(+) ; ND
ND ; ACOL01000046BRL01_0000:8251-9732(+) ; ND
ND ; ACOL01000024BRL01_0000:8976-10424(-) ; ND
ND ; ACOL01000124BRL01_0001:4603-6033(-) ; ND
ND ; ACOL01000016BRL01_0000:14898-16319(-) ; ND
ND ; ACOL01000048BRL01_0000:12021-13439(+) ; ND
ND ; ACOL01000295BRL01_0002:1-1413(-) ; ND
ND ; ACOL01000696BRL01_0006:429-1838(-) ; ND
ND ; ACOL01000711BRL01_0007:2-1384(-) ; ND
ND ; ACOL01000006BRL01_0000:34348-35706(-) ; ND
ND ; ACOL01000025BRL01_0000:7371-8726(-) ; ND
ND ; ACOL01000210BRL01_0002:4476-5822(+) ; ND
ND ; ACOL01000347BRL01_0003:1827-3170(-) ; ND
ND ; ACOL01000577BRL01_0005:1001-2335(+) ; ND
ND ; ACOL01000358BRL01_0003:366-1700(-) ; ND
ND ; ACOL01000256BRL01_0002:4150-5484(-) ; ND
ND ; ACOL01000110BRL01_0001:2034-3368(-) ; ND
ND ; ACOL01000173BRL01_0001:973-2304(+) ; ND
ND ; ACOL01000099BRL01_0000:95-1426(+) ; ND
ND ; ACOL01000393BRL01_0003:628-1953(-) ; ND
ND ; ACOL01000841BRL01_0008:103-1419(+) ; ND
ND ; ACOL01000133BRL01_0001:6246-7562(+) ; ND
ND ; ACOL01000176BRL01_0001:2323-3636(-) ; ND
ND ; ACOL01000807BRL01_0008:221-1519(+) ; ND
ND ; ACOL01000148BRL01_0001:512-1813(-) ; ND
ND ; ACOL01000193BRL01_0001:5814-7106(-) ; ND
ND ; ACOL01000196BRL01_0001:2328-3605(-) ; ND
ND ; ACOL01000214BRL01_0002:5247-6509(-) ; ND
ND ; ACOL01000001BRL01_0000:7542-8798(-) ; ND
ND ; ACOL01000650BRL01_0006:2-1243(-) ; ND
ND ; ACOL01000967BRL01_0009:2-1240(+) ; ND
ND ; ACOL01000430BRL01_0004:522-1742(+) ; ND
ND ; ACOL01000746BRL01_0007:3-1208(+) ; ND
ND ; ACOL01000070BRL01_0000:2-1207(+) ; ND
ND ; ACOL01000030BRL01_0000:9535-10734(-) ; ND
ND ; ACOL01001002BRL01_0010:1-1185(+) ; ND
ND ; ACOL01000016BRL01_0000:16328-17512(-) ; ND
ND ; ACOL01000194BRL01_0001:2113-3291(-) ; ND
ND ; ACOL01000851BRL01_0008:2-1174(-) ; ND
ND ; ACOL01000808BRL01_0008:344-1519(-) ; ND
ND ; ACOL01000082BRL01_0000:8186-9346(+) ; ND
ND ; ACOL01000965BRL01_0009:3-1160(+) ; ND
ND ; ACOL01000508BRL01_0005:95-1249(-) ; ND
