PROTEOME ; PRODIGAL ; ERROR PRODIGAL
ND ; NW_003103718:246-785(+) ; ND
ND ; NW_003103683:1-543(+) ; ND
ND ; NW_003103641:292-834(-) ; ND
ND ; NW_003102919:669-1208(+) ; ND
ND ; NW_003102102:1372-1914(-) ; ND
ND ; NW_003102075:26913-27455(-) ; ND
ND ; NW_003103624:3-542(+) ; ND
ND ; NW_003103399:2-541(+) ; ND
ND ; NW_003103756:3-536(+) ; ND
ND ; NW_003103173:2-538(+) ; ND
ND ; NW_003102527:837-1373(-) ; ND
ND ; NW_003102276:809-1345(-) ; ND
ND ; NW_003102225:3-539(+) ; ND
ND ; NW_003102216:1392-1925(+) ; ND
ND ; NW_003102152:472-1008(-) ; ND
ND ; NW_003103757:3-533(+) ; ND
ND ; NW_003103420:547-1080(-) ; ND
ND ; NW_003103394:1-531(-) ; ND
ND ; NW_003103008:85-618(+) ; ND
ND ; NW_003102841:6-539(-) ; ND
ND ; NW_003102465:686-1219(+) ; ND
ND ; NW_003102331:535-1068(+) ; ND
ND ; NW_003103509:2-532(+) ; ND
ND ; NW_003102939:3-533(+) ; ND
ND ; NW_003102616:766-1296(+) ; ND
ND ; NW_003102065:45449-45979(-) ; ND
ND ; NW_003103411:2-526(-) ; ND
ND ; NW_003103178:111-638(+) ; ND
ND ; NW_003103061:3-530(+) ; ND
ND ; NW_003102612:787-1314(-) ; ND
ND ; NW_003103309:2-526(+) ; ND
ND ; NW_003103125:435-959(+) ; ND
ND ; NW_003102784:2-526(+) ; ND
ND ; NW_003102527:3-527(+) ; ND
ND ; NW_003102272:2-526(+) ; ND
ND ; NW_003102199:435-959(+) ; ND
ND ; NW_003103759:2-520(+) ; ND
ND ; NW_003103602:127-648(+) ; ND
ND ; NW_003102643:3-524(+) ; ND
ND ; NW_003102566:455-976(-) ; ND
ND ; NW_003102538:587-1108(+) ; ND
ND ; NW_003102267:1284-1802(+) ; ND
ND ; NW_003102170:1589-2107(+) ; ND
ND ; NW_003102140:1791-2312(-) ; ND
ND ; NW_003102110:1376-1897(+) ; ND
ND ; NW_003103758:3-521(+) ; ND
ND ; NW_003103675:296-814(-) ; ND
ND ; NW_003103527:1-516(-) ; ND
ND ; NW_003103359:377-895(-) ; ND
ND ; NW_003103229:13-531(-) ; ND
ND ; NW_003103178:635-1153(-) ; ND
ND ; NW_003102863:706-1224(-) ; ND
ND ; NW_003102641:232-750(-) ; ND
ND ; NW_003102538:2-520(+) ; ND
ND ; NW_003102212:225-743(-) ; ND
ND ; NW_003103161:165-680(-) ; ND
ND ; NW_003102981:313-828(-) ; ND
ND ; NW_003102439:534-1049(+) ; ND
ND ; NW_003103432:50-562(-) ; ND
ND ; NW_003103355:2-514(+) ; ND
ND ; NW_003103312:1-510(-) ; ND
ND ; NW_003103067:1-510(-) ; ND
ND ; NW_003102689:668-1180(+) ; ND
ND ; NW_003102294:1203-1715(-) ; ND
ND ; NW_003102286:1218-1730(-) ; ND
ND ; NW_003103473:135-644(-) ; ND
ND ; NW_003103277:619-1125(+) ; ND
ND ; NW_003102442:1-510(+) ; ND
ND ; NW_003103694:3-506(-) ; ND
ND ; NW_003103215:13-519(-) ; ND
ND ; NW_003103184:12-518(-) ; ND
ND ; NW_003103005:211-717(+) ; ND
ND ; NW_003102845:32-538(+) ; ND
ND ; NW_003102710:251-757(+) ; ND
ND ; NW_003102102:3497-4003(-) ; ND
ND ; NW_003103150:656-1159(-) ; ND
ND ; NW_003102866:108-611(+) ; ND
ND ; NW_003102153:2-505(+) ; ND
ND ; NW_003103126:600-1100(+) ; ND
ND ; NW_003102576:608-1108(-) ; ND
ND ; NW_003102195:3-503(+) ; ND
ND ; NW_003102188:2-502(+) ; ND
ND ; NW_003103604:1-498(+) ; ND
ND ; NW_003103308:523-1020(+) ; ND
ND ; NW_003102194:3-500(+) ; ND
ND ; NW_003103633:3-497(+) ; ND
ND ; NW_003103416:37-531(+) ; ND
ND ; NW_003102512:883-1377(+) ; ND
ND ; NW_003102067:55299-55793(+) ; ND
ND ; NW_003103574:2-490(-) ; ND
ND ; NW_003103052:527-1018(+) ; ND
ND ; NW_003102876:654-1145(-) ; ND
ND ; NW_003102387:2-493(+) ; ND
ND ; NW_003102366:62-553(-) ; ND
ND ; NW_003102366:1091-1582(-) ; ND
ND ; NW_003102110:2138-2629(-) ; ND
ND ; NW_003103074:689-1174(+) ; ND
ND ; NW_003102978:1-489(+) ; ND
ND ; NW_003102627:533-1021(+) ; ND
ND ; NW_003102491:925-1410(+) ; ND
ND ; NW_003102286:1-486(-) ; ND
ND ; NW_003102080:2364-2852(+) ; ND
ND ; NW_003103580:2-487(+) ; ND
ND ; NW_003103382:232-717(-) ; ND
ND ; NW_003103264:2-487(+) ; ND
ND ; NW_003103023:1-486(+) ; ND
ND ; NW_003102496:919-1401(+) ; ND
ND ; NW_003102360:3-488(+) ; ND
ND ; NW_003103664:2-484(+) ; ND
ND ; NW_003103181:668-1150(-) ; ND
ND ; NW_003102887:3-482(-) ; ND
ND ; NW_003102309:738-1220(+) ; ND
ND ; NW_003103143:45-524(-) ; ND
ND ; NW_003102099:1-477(-) ; ND
ND ; NW_003103742:1-477(+) ; ND
ND ; NW_003103672:254-730(+) ; ND
ND ; NW_003103467:579-1055(-) ; ND
ND ; NW_003103177:2-478(+) ; ND
ND ; NW_003103177:547-1023(+) ; ND
ND ; NW_003102933:729-1205(-) ; ND
ND ; NW_003102766:326-802(-) ; ND
ND ; NW_003102494:2-475(-) ; ND
ND ; NW_003103516:3-476(+) ; ND
ND ; NW_003103243:667-1137(+) ; ND
ND ; NW_003103235:610-1083(+) ; ND
ND ; NW_003103186:1-474(+) ; ND
ND ; NW_003103141:3-473(-) ; ND
ND ; NW_003103028:711-1184(-) ; ND
ND ; NW_003102649:3-476(+) ; ND
ND ; NW_003102469:959-1429(+) ; ND
ND ; NW_003102331:39-512(-) ; ND
ND ; NW_003103084:707-1174(+) ; ND
ND ; NW_003102410:2-472(+) ; ND
ND ; NW_003102088:2152-2622(+) ; ND
ND ; NW_003103693:3-467(-) ; ND
ND ; NW_003103547:2-469(+) ; ND
ND ; NW_003103339:539-1006(-) ; ND
ND ; NW_003103253:2-469(+) ; ND
ND ; NW_003102218:1-468(+) ; ND
ND ; NW_003102163:1124-1591(+) ; ND
ND ; NW_003102149:689-1156(+) ; ND
ND ; NW_003103363:188-652(+) ; ND
ND ; NW_003103100:336-800(+) ; ND
ND ; NW_003102857:763-1224(+) ; ND
ND ; NW_003102667:1-462(-) ; ND
ND ; NW_003102200:3-467(+) ; ND
ND ; NW_003102185:1552-2016(+) ; ND
ND ; NW_003102142:1694-2158(-) ; ND
ND ; NW_003102135:565-1029(+) ; ND
ND ; NW_003102102:4003-4467(-) ; ND
ND ; NW_003103368:638-1099(-) ; ND
ND ; NW_003103280:2-463(+) ; ND
ND ; NW_003103189:2-463(+) ; ND
ND ; NW_003102924:3-464(+) ; ND
ND ; NW_003102606:517-978(+) ; ND
ND ; NW_003102262:33-494(-) ; ND
ND ; NW_003102064:2-463(+) ; ND
ND ; NW_003103743:1-459(+) ; ND
ND ; NW_003103653:366-824(-) ; ND
ND ; NW_003103566:460-918(-) ; ND
ND ; NW_003103053:2-460(-) ; ND
ND ; NW_003102720:483-941(-) ; ND
ND ; NW_003102591:869-1324(+) ; ND
ND ; NW_003102258:1367-1822(+) ; ND
ND ; NW_003102065:109-567(-) ; ND
ND ; NW_003103286:668-1123(-) ; ND
ND ; NW_003103268:677-1129(+) ; ND
ND ; NW_003102432:672-1127(+) ; ND
ND ; NW_003102320:1-453(-) ; ND
ND ; NW_003102220:1465-1920(-) ; ND
ND ; NW_003102216:827-1282(+) ; ND
ND ; NW_003102903:652-1104(+) ; ND
ND ; NW_003102713:1-453(+) ; ND
ND ; NW_003102495:613-1065(+) ; ND
ND ; NW_003102064:10797-11249(-) ; ND
ND ; NW_003103456:1-450(+) ; ND
ND ; NW_003103024:739-1188(-) ; ND
ND ; NW_003102865:689-1138(-) ; ND
ND ; NW_003102266:1355-1804(-) ; ND
ND ; NW_003102450:236-682(+) ; ND
ND ; NW_003102311:1224-1670(-) ; ND
ND ; NW_003103496:1-444(+) ; ND
ND ; NW_003103354:84-527(+) ; ND
ND ; NW_003103162:516-959(-) ; ND
ND ; NW_003103094:125-568(+) ; ND
ND ; NW_003102986:753-1193(+) ; ND
ND ; NW_003102700:1-441(-) ; ND
ND ; NW_003102305:1236-1679(-) ; ND
ND ; NW_003102259:1260-1703(-) ; ND
ND ; NW_003103761:3-440(+) ; ND
ND ; NW_003103735:3-440(-) ; ND
ND ; NW_003103614:204-644(+) ; ND
ND ; NW_003103360:269-709(-) ; ND
ND ; NW_003103280:685-1125(-) ; ND
ND ; NW_003103161:715-1155(-) ; ND
ND ; NW_003103028:102-542(-) ; ND
ND ; NW_003102566:1-441(+) ; ND
ND ; NW_003102467:994-1434(-) ; ND
ND ; NW_003102353:1154-1594(-) ; ND
ND ; NW_003102300:1261-1701(-) ; ND
ND ; NW_003103386:133-570(-) ; ND
ND ; NW_003103273:194-631(+) ; ND
ND ; NW_003102346:1173-1610(-) ; ND
ND ; NW_003102258:863-1300(+) ; ND
ND ; NW_003102078:3-437(-) ; ND
ND ; NW_003103705:2-433(-) ; ND
ND ; NW_003103514:143-577(-) ; ND
ND ; NW_003103308:1-432(-) ; ND
ND ; NW_003103238:708-1139(+) ; ND
ND ; NW_003102856:479-913(-) ; ND
ND ; NW_003102528:937-1371(-) ; ND
ND ; NW_003102152:1091-1525(-) ; ND
ND ; NW_003102147:3-434(-) ; ND
ND ; NW_003102419:3-434(+) ; ND
ND ; NW_003102314:1233-1664(-) ; ND
ND ; NW_003103753:161-589(-) ; ND
ND ; NW_003103380:2-427(-) ; ND
ND ; NW_003103031:756-1184(-) ; ND
ND ; NW_003102426:4-432(-) ; ND
ND ; NW_003102311:1-429(+) ; ND
ND ; NW_003102275:2-430(+) ; ND
ND ; NW_003102210:1508-1936(-) ; ND
ND ; NW_003103762:3-425(-) ; ND
ND ; NW_003103523:7-432(-) ; ND
ND ; NW_003103387:504-929(-) ; ND
ND ; NW_003102362:1163-1588(-) ; ND
ND ; NW_003103364:679-1098(+) ; ND
ND ; NW_003103313:485-907(-) ; ND
ND ; NW_003103173:535-957(-) ; ND
ND ; NW_003102208:683-1105(+) ; ND
ND ; NW_003102186:756-1178(-) ; ND
ND ; NW_003103748:2-421(+) ; ND
ND ; NW_003103262:702-1121(+) ; ND
ND ; NW_003102941:785-1204(-) ; ND
ND ; NW_003102768:781-1200(-) ; ND
ND ; NW_003102749:589-1008(+) ; ND
ND ; NW_003102722:849-1268(-) ; ND
ND ; NW_003102537:941-1360(-) ; ND
ND ; NW_003102430:1066-1482(+) ; ND
ND ; NW_003102324:1232-1651(-) ; ND
ND ; NW_003102281:2-418(-) ; ND
ND ; NW_003103524:3-419(+) ; ND
ND ; NW_003103018:771-1187(-) ; ND
ND ; NW_003102215:1510-1926(-) ; ND
ND ; NW_003102156:3-416(-) ; ND
ND ; NW_003102141:1246-1662(-) ; ND
ND ; NW_003102131:2030-2446(-) ; ND
ND ; NW_003103498:625-1038(-) ; ND
ND ; NW_003103222:729-1142(-) ; ND
ND ; NW_003103137:740-1153(+) ; ND
ND ; NW_003102800:301-714(-) ; ND
ND ; NW_003102197:493-906(+) ; ND
ND ; NW_003102165:1295-1708(-) ; ND
ND ; NW_003103760:1-408(-) ; ND
ND ; NW_003103381:1-411(+) ; ND
ND ; NW_003103124:195-605(+) ; ND
ND ; NW_003102760:396-806(-) ; ND
ND ; NW_003102468:626-1036(-) ; ND
ND ; NW_003102219:1112-1522(-) ; ND
ND ; NW_003102212:812-1222(-) ; ND
ND ; NW_003102192:3-413(+) ; ND
ND ; NW_003103731:2-409(+) ; ND
ND ; NW_003103691:154-561(-) ; ND
ND ; NW_003103590:135-542(+) ; ND
ND ; NW_003103504:630-1034(+) ; ND
ND ; NW_003103495:176-583(+) ; ND
ND ; NW_003102966:3-410(+) ; ND
ND ; NW_003102962:218-625(+) ; ND
ND ; NW_003102556:902-1309(-) ; ND
ND ; NW_003102150:474-881(+) ; ND
ND ; NW_003103457:654-1058(-) ; ND
ND ; NW_003103091:60-464(-) ; ND
ND ; NW_003102435:1-405(-) ; ND
ND ; NW_003102219:1519-1923(-) ; ND
ND ; NW_003102068:58237-58641(-) ; ND
ND ; NW_003103552:2-403(+) ; ND
ND ; NW_003103494:526-927(-) ; ND
ND ; NW_003103363:697-1098(-) ; ND
ND ; NW_003103272:154-555(-) ; ND
ND ; NW_003103003:150-551(+) ; ND
ND ; NW_003102412:1-402(+) ; ND
ND ; NW_003102324:164-565(-) ; ND
ND ; NW_003102197:3-401(-) ; ND
ND ; NW_003102065:49785-50186(-) ; ND
ND ; NW_003103740:1-399(+) ; ND
ND ; NW_003103739:2-400(+) ; ND
ND ; NW_003103611:452-850(-) ; ND
ND ; NW_003103054:2-400(+) ; ND
ND ; NW_003102754:1-396(-) ; ND
ND ; NW_003102312:2-400(+) ; ND
ND ; NW_003103702:243-638(+) ; ND
ND ; NW_003103491:647-1042(-) ; ND
ND ; NW_003103389:3-398(+) ; ND
ND ; NW_003103151:766-1158(+) ; ND
ND ; NW_003102221:880-1275(-) ; ND
ND ; NW_003102102:2967-3362(-) ; ND
ND ; NW_003103681:1-393(+) ; ND
ND ; NW_003103574:513-902(+) ; ND
ND ; NW_003103514:632-1024(-) ; ND
ND ; NW_003103191:3-395(+) ; ND
ND ; NW_003103127:680-1072(-) ; ND
ND ; NW_003102320:538-930(-) ; ND
ND ; NW_003103302:732-1121(-) ; ND
ND ; NW_003102940:814-1203(-) ; ND
ND ; NW_003102638:3-392(+) ; ND
ND ; NW_003102153:609-998(+) ; ND
ND ; NW_003103733:3-389(+) ; ND
ND ; NW_003103454:675-1061(-) ; ND
ND ; NW_003103073:789-1175(-) ; ND
ND ; NW_003102841:676-1062(+) ; ND
ND ; NW_003102760:1-387(+) ; ND
ND ; NW_003102493:994-1380(+) ; ND
ND ; NW_003102482:1-387(+) ; ND
ND ; NW_003102383:1172-1558(-) ; ND
ND ; NW_003102094:3-389(+) ; ND
ND ; NW_003103745:2-385(+) ; ND
ND ; NW_003103564:190-573(-) ; ND
ND ; NW_003103281:3-386(+) ; ND
ND ; NW_003102165:1746-2126(+) ; ND
ND ; NW_003103673:433-813(-) ; ND
ND ; NW_003103615:468-848(-) ; ND
ND ; NW_003103512:3-383(+) ; ND
ND ; NW_003103491:1-381(+) ; ND
ND ; NW_003102784:595-975(+) ; ND
ND ; NW_003102781:862-1242(-) ; ND
ND ; NW_003102615:935-1312(+) ; ND
ND ; NW_003102239:3-383(+) ; ND
ND ; NW_003103767:3-377(+) ; ND
ND ; NW_003103580:518-892(+) ; ND
ND ; NW_003103051:3-380(-) ; ND
ND ; NW_003102975:1-378(-) ; ND
ND ; NW_003102141:1931-2308(-) ; ND
ND ; NW_003102127:1595-1972(-) ; ND
ND ; NW_003103684:424-798(+) ; ND
ND ; NW_003103621:1-375(+) ; ND
ND ; NW_003103440:53-427(+) ; ND
ND ; NW_003103020:741-1115(-) ; ND
ND ; NW_003102773:680-1054(+) ; ND
ND ; NW_003102617:62-436(+) ; ND
ND ; NW_003102376:1189-1563(-) ; ND
ND ; NW_003102289:3-374(-) ; ND
ND ; NW_003102267:2-376(+) ; ND
ND ; NW_003102235:1513-1884(+) ; ND
ND ; NW_003103750:253-624(-) ; ND
ND ; NW_003103682:183-554(-) ; ND
ND ; NW_003103666:446-817(-) ; ND
ND ; NW_003103503:64-435(-) ; ND
ND ; NW_003103489:676-1044(+) ; ND
ND ; NW_003103456:583-954(-) ; ND
ND ; NW_003103386:721-1092(-) ; ND
ND ; NW_003103065:2-373(+) ; ND
ND ; NW_003102944:1-372(+) ; ND
ND ; NW_003102745:276-647(+) ; ND
ND ; NW_003102706:679-1050(-) ; ND
ND ; NW_003103269:759-1127(-) ; ND
ND ; NW_003102800:752-1120(+) ; ND
ND ; NW_003102564:974-1342(-) ; ND
ND ; NW_003102417:1136-1501(+) ; ND
ND ; NW_003103421:3-368(+) ; ND
ND ; NW_003103351:738-1103(-) ; ND
ND ; NW_003103125:3-368(+) ; ND
ND ; NW_003102305:3-368(+) ; ND
ND ; NW_003102199:3-368(+) ; ND
ND ; NW_003103768:1-360(-) ; ND
ND ; NW_003103416:576-938(-) ; ND
ND ; NW_003103391:730-1092(-) ; ND
ND ; NW_003103076:609-971(-) ; ND
ND ; NW_003102750:2-364(+) ; ND
ND ; NW_003102606:3-362(-) ; ND
ND ; NW_003102555:984-1346(-) ; ND
ND ; NW_003102340:1257-1619(-) ; ND
ND ; NW_003102279:1386-1748(-) ; ND
ND ; NW_001849444:83785-84144(-) ; ND
ND ; NW_003103475:204-563(+) ; ND
ND ; NW_003103462:3-362(+) ; ND
ND ; NW_003103372:2-361(+) ; ND
ND ; NW_003103160:115-474(-) ; ND
ND ; NW_003103056:1-360(+) ; ND
ND ; NW_003102860:70-429(+) ; ND
ND ; NW_003102804:877-1236(-) ; ND
ND ; NW_003102521:2-361(+) ; ND
ND ; NW_003102444:1108-1467(-) ; ND
ND ; NW_003102414:1159-1518(-) ; ND
ND ; NW_003102232:2-361(+) ; ND
ND ; NW_003103714:434-787(+) ; ND
ND ; NW_003103652:2-358(+) ; ND
ND ; NW_003103176:503-859(+) ; ND
ND ; NW_003102682:654-1010(+) ; ND
ND ; NW_003102630:2-358(+) ; ND
ND ; NW_003102529:3-359(+) ; ND
ND ; NW_003102097:6718-7071(+) ; ND
ND ; NW_003103395:2-352(+) ; ND
ND ; NW_003103347:1-351(+) ; ND
ND ; NW_003102891:867-1217(-) ; ND
ND ; NW_003102470:2-352(+) ; ND
ND ; NW_001849444:89332-89679(-) ; ND
ND ; NW_003102614:2-349(+) ; ND
ND ; NW_003103506:112-456(-) ; ND
ND ; NW_003103199:3-347(+) ; ND
ND ; NW_003102300:2-346(+) ; ND
ND ; NW_003102132:2-343(-) ; ND
ND ; NW_003102084:17464-17808(-) ; ND
ND ; NW_003103745:339-680(-) ; ND
ND ; NW_003102851:310-651(-) ; ND
ND ; NW_003102850:3-341(-) ; ND
ND ; NW_003102062:129336-129677(+) ; ND
ND ; NW_003103732:3-341(+) ; ND
ND ; NW_003103347:678-1016(-) ; ND
ND ; NW_003103128:637-975(-) ; ND
ND ; NW_003102957:1-339(+) ; ND
ND ; NW_003103661:13-348(-) ; ND
ND ; NW_003103584:554-889(-) ; ND
ND ; NW_003102822:750-1085(-) ; ND
ND ; NW_003102623:5-340(-) ; ND
ND ; NW_003102562:806-1141(+) ; ND
ND ; NW_003102070:593-928(-) ; ND
ND ; NW_003103508:621-953(+) ; ND
ND ; NW_003103489:2-334(+) ; ND
ND ; NW_003103185:788-1120(+) ; ND
ND ; NW_003102562:1-333(+) ; ND
ND ; NW_003102468:1097-1429(-) ; ND
ND ; NW_003102096:1140-1472(+) ; ND
ND ; NW_003103306:2-328(-) ; ND
ND ; NW_003102953:2-331(+) ; ND
ND ; NW_003102194:1653-1982(-) ; ND
ND ; NW_003103345:3-329(+) ; ND
ND ; NW_003103276:2-328(+) ; ND
ND ; NW_003103052:21-347(-) ; ND
ND ; NW_003102519:937-1263(+) ; ND
ND ; NW_003102497:325-651(+) ; ND
ND ; NW_003102162:1-324(+) ; ND
ND ; NW_003102110:1053-1376(+) ; ND
ND ; NW_003103463:307-627(-) ; ND
ND ; NW_003103440:456-776(-) ; ND
ND ; NW_003103261:1-321(+) ; ND
ND ; NW_003103094:597-917(-) ; ND
ND ; NW_003102879:617-937(-) ; ND
ND ; NW_003102617:465-785(-) ; ND
ND ; NW_003102499:1076-1396(-) ; ND
ND ; NW_003102318:649-969(+) ; ND
ND ; NW_003102259:911-1231(+) ; ND
ND ; NW_003102191:1-321(+) ; ND
ND ; NW_003102169:1789-2109(-) ; ND
ND ; NW_003102167:1610-1930(+) ; ND
ND ; NW_003102157:2-322(+) ; ND
ND ; NW_003102136:1-321(+) ; ND
ND ; NW_003103465:739-1056(-) ; ND
ND ; NW_003102433:942-1259(+) ; ND
ND ; NW_003102118:2243-2560(+) ; ND
ND ; NW_003103426:118-432(+) ; ND
ND ; NW_003103099:69-383(+) ; ND
ND ; NW_003102967:2-316(+) ; ND
ND ; NW_003102832:659-973(-) ; ND
ND ; NW_003102642:172-486(-) ; ND
ND ; NW_003102472:991-1305(+) ; ND
ND ; NW_003102349:3-317(+) ; ND
ND ; NW_003102255:854-1168(-) ; ND
ND ; NW_003102245:268-582(+) ; ND
ND ; NW_003102128:2-313(-) ; ND
ND ; NW_003102085:13047-13361(-) ; ND
ND ; NW_003102487:246-557(-) ; ND
ND ; NW_003102390:3-314(+) ; ND
ND ; NW_003102223:1-309(-) ; ND
ND ; NW_001849444:65896-66204(+) ; ND
ND ; NW_003102341:1309-1617(-) ; ND
ND ; NW_003102213:1622-1927(+) ; ND
ND ; NW_001849444:88918-89223(+) ; ND
ND ; NW_003103771:3-305(-) ; ND
ND ; NW_003102743:714-1019(-) ; ND
ND ; NW_003102062:122899-123204(+) ; ND
ND ; NW_003103740:441-740(+) ; ND
ND ; NW_003102932:639-941(+) ; ND
ND ; NW_003102465:2-304(+) ; ND
ND ; NW_003102302:1384-1686(-) ; ND
ND ; NW_003102106:2-304(+) ; ND
ND ; NW_003103318:64-363(-) ; ND
ND ; NW_003103166:856-1155(-) ; ND
ND ; NW_003103150:15-314(-) ; ND
ND ; NW_003103013:523-822(+) ; ND
ND ; NW_003102855:925-1224(-) ; ND
ND ; NW_003102811:939-1235(+) ; ND
ND ; NW_003102593:430-729(+) ; ND
ND ; NW_003102581:885-1184(-) ; ND
ND ; NW_003102650:660-956(+) ; ND
ND ; NW_003102493:3-299(+) ; ND
ND ; NW_003102064:73824-74120(-) ; ND
ND ; NW_003103359:2-292(-) ; ND
ND ; NW_003103165:1-294(+) ; ND
ND ; NW_003102101:5108-5401(-) ; ND
ND ; NW_003103425:3-293(+) ; ND
ND ; NW_003103086:3-293(-) ; ND
ND ; NW_003103773:2-286(-) ; ND
ND ; NW_003103715:2-289(+) ; ND
ND ; NW_003103320:190-477(-) ; ND
ND ; NW_003103228:761-1048(-) ; ND
ND ; NW_003102654:776-1063(+) ; ND
ND ; NW_003102381:138-425(-) ; ND
ND ; NW_001849445:101643-101927(+) ; ND
ND ; NW_003102602:14-298(-) ; ND
ND ; NW_003103637:555-836(-) ; ND
ND ; NW_003102583:1051-1332(-) ; ND
ND ; NW_003102392:1266-1547(-) ; ND
ND ; NW_003102075:2271-2552(-) ; ND
ND ; NW_003103621:567-845(-) ; ND
ND ; NW_003103545:679-957(-) ; ND
ND ; NW_003102408:2-280(+) ; ND
ND ; NW_003102386:988-1266(-) ; ND
ND ; NW_003102064:10513-10791(-) ; ND
ND ; NW_003103749:364-639(-) ; ND
ND ; NW_003103327:1-273(-) ; ND
ND ; NW_003103210:3-278(+) ; ND
ND ; NW_003103720:508-780(-) ; ND
ND ; NW_003102894:667-939(-) ; ND
ND ; NW_003102101:4712-4984(-) ; ND
ND ; NW_003103772:20-289(-) ; ND
ND ; NW_003103231:872-1141(-) ; ND
ND ; NW_003103036:2-271(+) ; ND
ND ; NW_003103043:302-568(+) ; ND
ND ; NW_003102766:987-1250(+) ; ND
ND ; NW_003102601:3-263(+) ; ND
ND ; NW_003102112:2-262(+) ; ND
ND ; NW_003103485:1-258(+) ; ND
ND ; NW_003103126:1-258(+) ; ND
ND ; NW_003103698:1-252(-) ; ND
ND ; NW_003103463:8-262(-) ; ND
ND ; NW_003102507:531-785(+) ; ND
ND ; NW_003103467:1-252(+) ; ND
ND ; NW_003103283:873-1124(-) ; ND
ND ; NW_003103062:905-1156(+) ; ND
ND ; NW_003102100:418-669(+) ; ND
ND ; NW_003103000:928-1176(+) ; ND
ND ; NW_003102874:701-949(-) ; ND
ND ; NW_003102666:321-569(+) ; ND
ND ; NW_003102565:246-494(+) ; ND
ND ; NW_003102376:231-479(+) ; ND
ND ; NW_003102188:1209-1457(-) ; ND
ND ; NW_003102082:4726-4974(+) ; ND
ND ; NW_001849444:89687-89932(-) ; ND
ND ; NW_003103387:3-248(+) ; ND
ND ; NW_003102081:5493-5738(+) ; ND
ND ; NW_003102077:25301-25546(-) ; ND
ND ; NW_003102062:123671-123916(-) ; ND
ND ; NW_003102907:767-1009(+) ; ND
ND ; NW_003102855:1-243(+) ; ND
